id,open_date,name,location,lat,lon,threat,commodity,max_ptl_release_gallons,description,year,month,commodity_key_tokens,description_key_tokens
6767,1990-06-11,T/V STAR CONNECTICUT,"Barbers Point, Hawaii",21.2079,-158.129,,"#6 black oil, high sulphur gas oil, Naptha, low sulphur gas oil",,"THE STAR CONNECTICUT IS REPORTED AGROUND ONE MILE OFFSHORE OF BARBERS POINT BY THE HIRI MOORING.  THE VESSEL IS REPORTED TO BE BREECHED UNDER THE PUMP ROOM AND SITTING PARALLEL TO THE SWELL.  THERE IS A REPORT OF POSSIBLE SHEEN, BUT NO CONFIRMED REPORT OF OIL ON THE WATER, DUE TO DARKNESS. THE GROUNDING IS REPORTED TO HAVE OCCURRED AT APPROX. 2300 PST ON TUESDAY 11/6/90. THE VESSEL CARGO INCLUDES: 65,000 GAL OF HIGH SULFUR GAS-OIL 62,000 GAL OF NAPHTHA  8,200 GAL OF #6 BLACK OIL 50,400 GAL OF LOW SULFUR GAS-OIL (1,200 BBL) LOCAL WX THRU THE NIGHT IS WINDS ENE (060) AT 5KTS, WITH FORECAST FOR WINDS SHIFTING TO SE (130) AT 10KTS DURING THE DAY.  SWELLS ARE SOUTHERLY 2' INCREAS- ING TO 3-5' DURING THE DAY. . COAST GUARD OSC HAS REQUESTED ON-SCENE SSC SUPPORT. SSC SUPPORT TEAM WILL BE IN ROUTE ARRIVING HONOLULU AT APPROX 1300 LOCAL TIME. END OF MESSAGE  USCG district 14.",1990,6,"[('Naptha', 'ORG')]","[('THE STAR CONNECTICUT IS', 'ORG'), ('ONE', 'CARDINAL'), ('2300', 'CARDINAL'), ('PST', 'ORG'), ('11/6/90', 'CARDINAL'), ('THE VESSEL CARGO INCLUDES', 'ORG'), ('65,000', 'CARDINAL'), ('GAL OF', 'ORG'), ('GAL', 'ORG'), ('NAPHTHA', 'PRODUCT'), ('8,200', 'CARDINAL'), ('GAL', 'ORG'), ('6', 'MONEY'), ('50,400', 'CARDINAL'), ('GAL', 'ORG'), ('1,200', 'CARDINAL'), ('060', 'CARDINAL'), ('5KTS', 'GPE'), ('130', 'CARDINAL'), ('THE DAY', 'DATE'), ('SWELLS', 'ORG'), ('2', 'CARDINAL'), ('3', 'CARDINAL'), ('COAST GUARD OSC HAS REQUESTED', 'ORG'), ('ROUTE ARRIVING HONOLULU', 'FAC'), ('1300', 'DATE'), ('USCG', 'ORG'), ('14', 'DATE')]"
6766,1990-04-11,T/B COASTAL 2509,"Houma, Louisiana,",29.56,-90.75,Oil,Reduced Crude oil,84500.0,,1990,4,[],
6765,1990-01-11,M/V COLUMBINE,"Tolchester Beach, Maryland",39.25,-76.2333,,"Bunker C, diesel",560000.0,,1990,1,"[('Bunker C', 'ORG')]",
6764,1990-10-31,Seal Beach Well Blowout,"Seal Beach, California",33.7667,-118.18299999999999,,Crude oil,840.0,,1990,10,[],
6761,1990-10-26,DREDGE BARGE,"OREGON INLET, NC",35.7667,-75.5333,,"diesel, lube oil",,"The barge, Northerly Islander, located at 35deg 46'N,75deg 32'W has a potential of leaking 41,000 gallons of diesel and 1600 gallons of lube oil.  The barge went aground at about 01:30 EDT on October 26th. At this time the barge is not leaking product.  If any of this initial information is incorrect, please let us know ASAP as it would affect any trajectory implications. 1) TRAJECTORY  The forecasted winds will tend to dominate the transport processes and we would expect that the winds will move the product in a southerly direction. If a spill were to occur and persist over a tidal cycle, it is likely that both the inside and outside of northern Pea Island will be threatened.  If the diesel is released, there maybe a toxic shock to bivalves.  The lube oil may coat the eel grass beds on the inside of Pea Island and we would expect a minimal amount of lube oil impacting the sandy beaches on the outer island.  Tomorrow morning, the winds are forecasted from the west and the wind speed will begin to drop off.  The threat area would still remain the same with a slight increase in product impacting the outside of Pea Island  USCG district 5.",1990,10,[],"[('Northerly Islander', 'PERSON'), ('35deg', 'CARDINAL'), ('41,000 gallons', 'QUANTITY'), ('1600 gallons', 'QUANTITY'), ('about 01:30 EDT', 'TIME'), ('October 26th', 'DATE'), ('1', 'CARDINAL'), ('TRAJECTORY', 'PERSON'), ('Pea Island', 'LOC'), ('Pea Island', 'LOC'), ('Tomorrow', 'DATE'), ('morning', 'TIME'), ('Pea Island', 'LOC'), ('USCG', 'ORG'), ('5', 'CARDINAL')]"
6762,1990-10-26,NORTHERLY ISLANDER,"Cape Hatteras, North Carolina",35.0688,-76.025,,Diesel,41000.0,,1990,10,[],
6763,1990-10-26,T/B HYGRADE 42,"New Hamburg, New York",41.588,-73.952,,Kerosene,160000.0,,1990,10,[],
6760,1990-10-19,T/V PROBO GULL,Delaware River,39.7,-75.53,,#2 oil,10500000.0,,1990,10,"[('2', 'MONEY')]",
6759,1990-12-10,USFWS Plane Search and Rescue,"Beaufort Sea, Alaska",71.8,-150.0,,search and rescue - missing plane,,"On October 11, 1990, a U.S. Fish and Wildlife Service (USFWS) research plane, carrying the pilot and two USFWS personnel, left Prudhoe Bay and headed northwest out over the Arctic Ocean to look for polar bears on the ice edge.   The plane never returned.   A major search and rescue mission was initiated by the U.S. Coast Guard and local Barrow aviators in the early morning of October 12.  The rescue plane was expected to extend its search to approximately 250 miles northwest of Barrow.  USCG district 17.",1990,12,[],"[('October 11, 1990', 'DATE'), ('U.S.', 'GPE'), ('Fish and Wildlife Service', 'ORG'), ('two', 'CARDINAL'), ('USFWS', 'ORG'), ('Prudhoe Bay', 'LOC'), ('the Arctic Ocean', 'LOC'), ('the U.S. Coast Guard', 'ORG'), ('Barrow', 'GPE'), ('the early morning', 'TIME'), ('October 12', 'DATE'), ('approximately 250 miles', 'QUANTITY'), ('Barrow', 'GPE'), ('USCG', 'ORG'), ('17', 'DATE')]"
6758,1990-10-10,MALLARD 41,"Mississippi River Delta, Louisiana",28.9867,-89.1096,,crude oil,,"At approximately 2300 on October 9, 1990, the ARCO workover boat MALLARD 41 was revitalizing an oil and natural gas well located in South Pass about 5-1/2 nautical miles south of South East Pass in the Mississippi Delta.  A fire started in the on-board drill mud pits during well work.  Oil sheen was observed by other vessels working the fire.  It was not clear whether the sheen was coming from the MALLARD and fire fighting efforts or from the well below the burning vessel.At 0045 om October 10, ARCO officials reportedly stated that the well was safely shut-in and was no longer a factor in the fire.  The fire was finally extinguished at 0115 after going out once and then restarting.  Vessels on-scene continued cooling the MALLARD with seawater.  USCG district 8.",1990,10,[],"[('approximately 2300', 'CARDINAL'), ('October 9, 1990', 'DATE'), ('ARCO', 'ORG'), ('MALLARD 41', 'PRODUCT'), ('South Pass', 'GPE'), ('about 5-1/2', 'CARDINAL'), ('South East Pass', 'LOC'), ('the Mississippi Delta', 'LOC'), ('0045', 'DATE'), ('October 10', 'DATE'), ('ARCO', 'ORG'), ('0115', 'DATE'), ('USCG', 'ORG'), ('8', 'DATE')]"
6757,1990-02-10,T/V WORLD BRAZILIA,"Mobile, Alabama",30.695,-88.0373,,oil,,"On September 30, 1990, the Liberian tank vessel WORLD BRAZILIA, loaded with approximately 1.8 million barrels of Arabian medium crude oil (API 30) anchored in about 21 fathoms of water about 57 nautical miles south of Mobile, Alabama.  She had begun lightering operations to a Chevron transfer vessel when small amounts of oil were noticed coming from near the BRAZILIA's mid-ship hull.  After some cargo was removed, lightering operations were suspended by Chevron officials and divers were called to discover the cause of the oil leak. The BRAZILIA, a single-skinned hull, 1,125-foot vessel had undergone hull work before this cruise, but reported she had sailed without incident in heavy seas crossing the Atlantic.Divers found a 6- to 8-inch fatigue crack in the BRAZILIA's  bottom, mid-ship hull, 93 feet down her port side, about 5 feet inboard of the turn of her bilge.  The crack was athwart ship, paralleling her 174-foot beam, and immediately below her #4 port cargo tank.  Estimates of BRAZILIA's  structural condition were guarded, but indicated it probably would not worsen.  USCG district 8.",1990,2,[],"[('September 30, 1990', 'DATE'), ('Liberian', 'NORP'), ('approximately 1.8 million barrels', 'QUANTITY'), ('Arabian', 'NORP'), ('about 21', 'CARDINAL'), ('about 57', 'CARDINAL'), ('Mobile', 'GPE'), ('Alabama', 'GPE'), ('Chevron', 'ORG'), ('BRAZILIA', 'ORG'), ('mid-ship', 'DATE'), ('Chevron', 'ORG'), ('BRAZILIA', 'ORG'), ('Atlantic', 'LOC'), ('BRAZILIA', 'ORG'), ('93 feet', 'QUANTITY'), ('about 5 feet', 'QUANTITY'), ('#4', 'MONEY'), ('BRAZILIA', 'ORG'), ('USCG', 'ORG'), ('8', 'DATE')]"
6756,1990-01-10,T/B BOUCHARD 125,"Long Island Sound, New York",40.8819,-73.7657,,#2 oil,1000.0,,1990,1,"[('2', 'MONEY')]",
6755,1990-09-16,M/V Jupiter,"Saginaw River, Bay City, Michigan",43.5,-84.0,Oil,Unleaded gasoline,,"At 0845 on September 16, 1990, the tank vessel Jupiter caught fire and exploded during offloading operations at the Total Oil Company refinery on the Saginaw river near Bay City, Michigan.  A wake from a passing bulk carrier apparently caused the parting of the Jupiter's  transfer hose, grounding cable, and all but one of its mooring lines.  Residual gasoline in the broken transfer hose was believed to have been ignited by a spark on the dock.  The Jupiter's  stern swung around into the Saginaw River and grounded perpendicular to the direction of the river flow.  The grounding resulted in a crack in the vessel's hull from the manifold on the starboard side to 75 feet aft of the manifold on the port side.Area marinas were evacuated and vessel traffic was halted.  Bangor County Fire Department and USCG personnel arrived on-scene within 30 minutes of the incident.  The pier fire was extinguished in an attempt to save the last mooring line while the fire onboard the vessel remained out of control.  Williams Boots & Coots Company (WB&C) from Houston, Texas, was contracted to fight the fire due to the lack of locally available trained personnel and equipment.  At 1315 on September 17, WB&C personnel extinguished the blaze by applying foam.  Carbon black accumulations falling from the overhead re-ignited the fire at 2300.  This second blaze was cooled with water and extinguished with foam on September 18.  WB&C personnel also applied foam inside the vessel's cargo tanks to prevent re-ignition of the vessel.River flow data were obtained from the Army Corps of Engineers to predict the oil movement.  Shock waves from the explosion may have contributed to the deaths of several fish that were recovered from around the vessel.  Neither pollution nor shoreline contamination was observed during the final survey of the area on October 22.  USCG district 9.  Keyword: Boom, vacuum truck, fire, manual removal, explosion, lightering, disposal..",1990,9,[],"[('0845', 'DATE'), ('September 16, 1990', 'DATE'), ('Jupiter', 'LOC'), ('the Total Oil Company', 'ORG'), ('Saginaw river', 'LOC'), ('Bay City', 'GPE'), ('Michigan', 'GPE'), ('Jupiter', 'LOC'), ('Jupiter', 'LOC'), ('the Saginaw River', 'LOC'), ('75 feet', 'QUANTITY'), ('Bangor County', 'GPE'), ('USCG', 'ORG'), ('30 minutes', 'TIME'), ('Williams Boots & Coots Company', 'ORG'), ('WB&C', 'ORG'), ('Houston', 'GPE'), ('Texas', 'GPE'), ('1315', 'DATE'), ('September 17', 'DATE'), ('WB&C', 'GPE'), ('2300', 'DATE'), ('second', 'ORDINAL'), ('September 18', 'DATE'), ('WB&C', 'ORG'), ('the Army Corps of Engineers', 'ORG'), ('October 22', 'DATE'), ('USCG', 'ORG'), ('9', 'CARDINAL'), ('Keyword', 'PERSON')]"
9974,1990-08-30,Chevron - Point Wells Tank Farm,"Edmonds, WA",47.78207746,-122.3954844,Oil,Asphalt charge stock,4000.0,,1990,8,[],
6753,1990-07-29,"GALVESTON BAY BARGE, BUOY 58","GALVESTON BAY, TX",29.4983,-94.87,,vacuum oil,50000.0,,1990,7,[],
5028,1990-07-28,"Apex 3417 Barge, Apex 3503 Barge","near buoy 58 in Galveston Bay, Texas",29.4983,-94.87,,No. 5 Oil (Vacuum Oil / Catalytic Feed Stock),714000.0,,1990,7,"[('5', 'CARDINAL')]",
6752,1990-07-18,BARGE INTERSTATE 53,"ARTHUR KILL, NJ/NY",40.652,-74.1705,,#2 heating oil,39000.0,,1990,7,"[('2', 'MONEY')]",
6751,1990-02-07,COLUMBUS AMERICA / NEPTUNE JADE,"Norfolk, VA",37.0033,-76.2833,,#4 fuel oil,35000.0,,1990,2,"[('4', 'MONEY')]",
6750,1990-06-18,UNKNOWN BARGE,"BUZZARDS BAY, MA",41.6333,-70.6833,Oil,#2 fuel oil,,"Late on the evening of 17 June or early on the morning of the 18th, a barge was reported aground in Buzzards Bay, Mass at 41 degrees, 38 minutes, 8 seconds north latitude: 070 degrees, 41 minutes, 57 seconds west longitude.  Cargo is number two fuel oil.  Total on board is five million gallons (5,000,000 gallons).  One tank containing 1.8 million gallons (1,800,000 gallons) has been holed. A small amount of oil has been observed in the water.  An attempt will be made to refloat the barge at high tide (about 1700 local). NOAA SSC Steve Lehmann is on-scene.  Cellular phone (617)974-7880.  USCG district 1.",1990,6,"[('2', 'MONEY')]","[('the evening of 17 June', 'TIME'), ('early on the morning of the 18th', 'TIME'), ('Buzzards Bay', 'LOC'), ('Mass', 'GPE'), ('41 degrees', 'QUANTITY'), ('38 minutes', 'TIME'), ('8 seconds', 'TIME'), ('070 degrees,', 'QUANTITY'), ('41 minutes, 57 seconds', 'TIME'), ('Cargo', 'ORG'), ('two', 'CARDINAL'), ('five million gallons', 'QUANTITY'), ('5,000,000 gallons', 'QUANTITY'), ('One', 'CARDINAL'), ('1.8 million gallons', 'QUANTITY'), ('1,800,000 gallons', 'QUANTITY'), ('1700', 'CARDINAL'), ('Steve Lehmann', 'PERSON'), ('617)974-7880', 'DATE'), ('USCG', 'ORG'), ('1', 'CARDINAL')]"
6749,1990-11-06,BURMA STAR,"Buzzard's Bay, MA",41.6688,-70.7016,Oil,#6 fuel oil,110000.0,,1990,11,[],
6748,1990-08-06,M/V Mega Borg,"Gulf of Mexico, 57 miles SE of Galveston, Texas",28.55,-94.1333,Oil,Angolan Palanca crude oil,4200000.0,,1990,8,"[('Angolan', 'NORP')]",
6747,1990-07-06,M/V NAUTILUS,"KILL VAN KULL, NJ",40.5833,-74.0167,,#6 fuel oil,260000.0,,1990,7,[],
6746,1990-05-30,M/V Marine Chemist,"Freeport, TX",28.9383,-95.3067,,"1,3 Dichloropropene, Aminoethylethanolamine",,"At approximately 2000 PDT on May 29, two chemicals were accidentally mixed aboard the vessel, M/V Marine Chemist, located at the Dow Chemical dock A-4 near Freeport, Texas. Chemicals: 1,3 Dichloropropene  (approx. 5000 gals.) Aminoethylethanolamine  (approx. 20,000 gals.) . Concern is that unknown gases may be generated.  It is unknown what type of reaction(s) and duration of reaction(s) to be expected.  It has been observed that some type of exothermic reaction is occuring periodically with periods of apparent stability.  Chemical mixture temperature is estimated at approx. 450 deg. F. Dow is currently conducting tests for reactivity. Area is currently being monitored for gas generation. Coast Guard reports tank is all stainless steel with a double bottom. Incident was created during loading process when hoses were incorrectly connected from tank cars to the ship. Tank is vented and manholes are opened, therefore mixture is not under pressure. . Location of incident: Lat.  28 deg. 56.3 min. N Long.  95 deg. 18.4 min. W . Town of Freeport is approx. 2.5 miles on bearing 287 deg. from A-4 dock. . Weather at time of incident: Winds- ESE at 10-15 KTS. Seas- 1-2 ft. Visibility- Clear Temperature- not reported . Coast Guard has closed the shipping channel and continuing to monitor situation.  USCG district 8.",1990,5,"[('Dichloropropene', 'PERSON')]","[('May 29', 'DATE'), ('two', 'CARDINAL'), ('Dow Chemical', 'ORG'), ('Freeport', 'GPE'), ('Texas', 'GPE'), ('Dichloropropene', 'PERSON'), ('5000', 'CARDINAL'), ('Aminoethylethanolamine', 'PERSON'), ('20,000', 'CARDINAL'), ('Chemical', 'ORG'), ('450', 'CARDINAL'), ('F. Dow', 'PERSON'), ('Coast Guard', 'ORG'), ('Lat', 'PERSON'), ('28', 'CARDINAL'), ('56.3 min', 'QUANTITY'), ('N Long', 'ORG'), ('95', 'CARDINAL'), ('18.4 min', 'MONEY'), ('Town of Freeport', 'PRODUCT'), ('2.5 miles', 'QUANTITY'), ('287', 'CARDINAL'), ('10', 'CARDINAL'), ('1', 'CARDINAL'), ('Coast Guard', 'ORG'), ('USCG', 'ORG'), ('8', 'DATE')]"
6745,1990-11-04,ACONCAGUA Grounding,Long Island Sound,40.8667,-73.44,,Bunker C oil,1000.0,,1990,11,"[('Bunker C', 'ORG')]",
6744,1990-03-30,Buckeye Pipeline,"Knapp Run, Pennsylvania",40.6667,-79.6667,,"TransMix  (Gasoline, Kerosene, No. 2 Fuel Oil)",75200.0,,1990,3,"[('TransMix', 'ORG'), ('Kerosene', 'PERSON'), ('2', 'CARDINAL')]",
5048,1990-06-03,BARGE CIBRO SAVANNAH,"LINDEN, NJ",40.6152,-74.2044,Oil,#2 fuel oil,710000.0,,1990,6,"[('2', 'MONEY')]",
6743,1990-02-03,Exxon Bayway Transfer,"Arthur Kill, NJ",40.5418,-74.255,Oil,crude oil,4830.0,,1990,2,[],
6742,1990-02-28,E-25 BARGE,"Constable Hook, NY/NJ",40.6488,-74.1047,,#6 oil,70000.0,,1990,2,[],
6741,1990-02-23,CONTAINER SHIP,"Los Angeles, CA",33.7167,-118.26700000000001,,"3,3,3-trifluoropropene",,"Last evening, 22 Feb., one of the containers in a container ship moored at the Evergreen Terminal in the Port of Los Angeles was determined to be leaking 3,3,3-trifluoropropene. The leaking container is in the bottom of the ship's hold with no other containers on top of it.  The chemical is reported to be stored in 13-15 forty foot long cylinders in the container.  Measurements of the chemical concentration, taken from a small hatch at the top of the hold, are in the 1-2 ppm range.  Trifluoropropene is a highly flammable gas. Towing the vessel out of the port or inerting the hold with CO2, a heavy gas, are options being considered at this time.  SSC On-Scene: Gary Petrae  USCG district 11.",1990,2,"[('3,3,3-trifluoropropene', 'CARDINAL')]","[('Last evening', 'TIME'), ('22', 'CARDINAL'), ('Feb.', 'DATE'), ('one', 'CARDINAL'), ('the Evergreen Terminal', 'FAC'), ('the Port of Los Angeles', 'LOC'), ('3,3,3-trifluoropropene', 'CARDINAL'), ('13-15 forty foot', 'TIME'), ('1', 'CARDINAL'), ('Trifluoropropene', 'ORG'), ('CO2', 'ORG'), ('Gary Petrae', 'PERSON'), ('USCG', 'ORG'), ('11', 'DATE')]"
5000,1990-07-02,T/V American Trader,"Huntington Beach, California",33.6333,-118.01700000000001,Oil,Alaskan North Slope Crude Oil,0.0,"On February 7, 1990 at 1620, the single-hull tank vessel American Trader  grounded on one of its anchors while approaching the Golden West Refining Company's offshore mooring.  Two holes were punctured in one of the vessel's cargo tanks, releasing 9458 barrels of heavy crude oil into the water approximately 1.3 miles from Huntington Beach, California.The master of the vessel immediately reported the incident to the USCG Marine Safety Office/Group Los Angeles-Long Beach (MSO/Group LA-LB).  The master moved the American Trader into deeper water one mile to the south.  The commanding officer of the MSO/Group assumed the role of the Federal On-Scene Coordinator (FOSC).  The responsible parties assumed full financial responsibility for the spill and sent representatives to the Long Beach area.Oil began to come ashore on February 8 in light concentrations around Newport Pier.  By February 9, oil was ashore at Huntington Beach; in some instances, oil in the surf zone here appeared to be in heavier concentrations than observed earlier at Newport Beach. Calm seas and fair weather for most of the response period resulted in a rapid and successful cleanup.  All of the beaches were cleaned by March 2.  The FOSC concluded all cleanup operations by April 3.The 22,000 barrels of crude remaining in the damaged cargo tank were lightered by personnel from the USCG Pacific Strike Team and the responsible party using the USCG Air-Deliverable Anti-Pollution Transfer System (ADAPTS).  By 1200 on February 9, the oil from the damaged tank plus 90,000 barrels from the mid-body tanks had been transferred into barges to decrease the draft of the vessel.  Temporary patches were applied to the holes in the hull and the American Trader was moved to an oil transfer facility in Long Beach Harbor to off-load the remaining 470,000 barrels of crude oil.  The vessel was moved to San Francisco on February 18 for drydocking and repair.  USCG district 11.  Keyword: Boom, Open Water Oil Containment and Recovery System (OWOCRS), U.S. Navy Superintendent of Salvage (NAVSUPSALV), sorbent pompoms, sorbent boom, sorbent pads, California Department of Fish and Game (CA DFG), International Bird Rescue and Research Center (IBRRC), Air-Deliverable Anti-Pollution Transfer System (ADAPTS), Expandiboom, vacuum truck, Marco skimmer, hot-water flushing, Clean Coastal Waters, Clean Seas, Pacific Strike Team (PST), National Wildlife Refuges, manual removal..",1990,7,"[('Alaskan North Slope Crude Oil', 'ORG')]","[('February 7, 1990', 'DATE'), ('1620', 'DATE'), ('American', 'NORP'), ('one', 'CARDINAL'), (""the Golden West Refining Company's"", 'FAC'), ('Two', 'CARDINAL'), ('one', 'CARDINAL'), ('9458 barrels', 'QUANTITY'), ('approximately 1.3 miles', 'QUANTITY'), ('Huntington Beach', 'GPE'), ('California', 'GPE'), ('the USCG Marine Safety Office/Group', 'ORG'), ('Los Angeles-Long Beach', 'GPE'), ('MSO/Group', 'ORG'), ('LA-LB', 'ORG'), ('American', 'NORP'), ('one mile', 'QUANTITY'), ('south', 'LOC'), ('the MSO/Group', 'ORG'), ('the Federal On-Scene Coordinator', 'ORG'), ('Long Beach', 'GPE'), ('February 8', 'DATE'), ('Newport Pier', 'FAC'), ('February 9', 'DATE'), ('Huntington Beach', 'GPE'), ('Newport Beach', 'GPE'), ('Calm seas', 'PERSON'), ('March 2', 'DATE'), ('FOSC', 'ORG'), ('April 3', 'DATE'), ('22,000 barrels', 'QUANTITY'), ('the USCG Pacific Strike Team', 'ORG'), ('the USCG Air-Deliverable Anti-Pollution Transfer System (ADAPTS', 'ORG'), ('1200', 'DATE'), ('February 9', 'DATE'), ('90,000 barrels', 'QUANTITY'), ('the American Trader', 'ORG'), ('Long Beach Harbor', 'LOC'), ('470,000 barrels', 'QUANTITY'), ('San Francisco', 'GPE'), ('February 18', 'DATE'), ('USCG', 'ORG'), ('11', 'DATE'), ('Keyword', 'ORG'), ('U.S. Navy Superintendent of Salvage (', 'ORG'), ('California Department of Fish and Game', 'ORG'), ('International Bird Rescue and Research Center', 'ORG'), ('IBRRC', 'ORG'), ('Air-Deliverable Anti-Pollution Transfer System', 'ORG'), ('Marco skimmer', 'PERSON'), ('Clean Coastal Waters', 'LAW'), ('Pacific Strike Team', 'ORG'), ('PST', 'ORG'), ('National Wildlife Refuges', 'ORG')]"
